fips,county_name,state_name,net_migration,population_2016,percent_change
040081,Lincoln County,Oklahoma,-454.0,34928.0,-1.3
020207,Woodson County,Kansas,-41.0,3144.0,-1.304
054107,Wood County,West Virginia,-1127.0,86335.0,-1.305
028103,Noxubee County,Mississippi,-143.0,10942.0,-1.307
028059,Jackson County,Mississippi,-1854.0,141354.0,-1.312
017007,Boone County,Illinois,-703.0,53579.0,-1.312
046087,McCook County,South Dakota,-72.0,5483.0,-1.313
034027,Morris County,New Jersey,-6503.0,494259.0,-1.316
019145,Page County,Iowa,-204.0,15462.0,-1.319
021145,McCracken County,Kentucky,-857.0,64948.0,-1.32
002198,Prince of Wales-Hyder Census Area,Alaska,-86.0,6508.0,-1.321
013055,Chattooga County,Georgia,-329.0,24905.0,-1.321
055141,Wood County,Wisconsin,-971.0,73350.0,-1.324
028043,Grenada County,Mississippi,-284.0,21444.0,-1.324
029055,Crawford County,Missouri,-325.0,24511.0,-1.326
031169,Thayer County,Nebraska,-68.0,5129.0,-1.326
048317,Martin County,Texas,-75.0,5646.0,-1.328
029033,Carroll County,Missouri,-118.0,8879.0,-1.329
020193,Thomas County,Kansas,-105.0,7895.0,-1.33
055121,Trempealeau County,Wisconsin,-392.0,29441.0,-1.331
047101,Lewis County,Tennessee,-158.0,11875.0,-1.331
039063,Hancock County,Ohio,-1009.0,75678.0,-1.333
026133,Osceola County,Michigan,-310.0,23177.0,-1.338
054005,Boone County,West Virginia,-311.0,23252.0,-1.338
001097,Mobile County,Alabama,-5565.0,414462.0,-1.343
051510,Alexandria City,Virginia,-2073.0,153654.0,-1.349
055123,Vernon County,Wisconsin,-410.0,30317.0,-1.352
020005,Atchison County,Kansas,-222.0,16418.0,-1.352
017145,Perry County,Illinois,-292.0,21521.0,-1.357
013069,Coffee County,Georgia,-584.0,42987.0,-1.359
027015,Brown County,Minnesota,-343.0,25240.0,-1.359
020209,Wyandotte County,Kansas,-2224.0,163682.0,-1.359
029095,Jackson County,Missouri,-9337.0,686783.0,-1.36
021181,Nicholas County,Kentucky,-96.0,7059.0,-1.36
026007,Alpena County,Michigan,-391.0,28722.0,-1.361
049013,Duchesne County,Utah,-283.0,20748.0,-1.364
001091,Marengo County,Alabama,-270.0,19766.0,-1.366
048013,Atascosa County,Texas,-661.0,48363.0,-1.367
036071,Orange County,New York,-5154.0,375803.0,-1.371
051169,Scott County,Virginia,-306.0,22296.0,-1.372
034037,Sussex County,New Jersey,-1964.0,143004.0,-1.373
040137,Stephens County,Oklahoma,-614.0,44576.0,-1.377
017121,Marion County,Illinois,-529.0,38359.0,-1.379
013081,Crisp County,Georgia,-317.0,22959.0,-1.381
039079,Jackson County,Ohio,-451.0,32559.0,-1.385
002110,Juneau City and Borough,Alaska,-452.0,32615.0,-1.386
056005,Campbell County,Wyoming,-683.0,49258.0,-1.387
051051,Dickenson County,Virginia,-211.0,15201.0,-1.388
036021,Columbia County,New York,-854.0,61434.0,-1.39
002100,Haines Borough,Alaska,-35.0,2516.0,-1.391
038005,Benson County,North Dakota,-95.0,6820.0,-1.393
048273,Kleberg County,Texas,-438.0,31413.0,-1.394
036113,Warren County,New York,-898.0,64420.0,-1.394
051059,Fairfax County,Virginia,-15898.0,1140401.0,-1.394
048057,Calhoun County,Texas,-306.0,21887.0,-1.398
020189,Stevens County,Kansas,-81.0,5789.0,-1.399
013073,Columbia County,Georgia,-2018.0,143837.0,-1.403
018119,Owen County,Indiana,-295.0,20826.0,-1.416
018055,Greene County,Indiana,-460.0,32416.0,-1.419
020165,Rush County,Kansas,-44.0,3098.0,-1.42
051143,Pittsylvania County,Virginia,-881.0,62010.0,-1.421
028019,Choctaw County,Mississippi,-119.0,8372.0,-1.421
022089,St. Charles Parish,Louisiana,-748.0,52572.0,-1.423
017099,LaSalle County,Illinois,-1582.0,111019.0,-1.425
001025,Clarke County,Alabama,-353.0,24698.0,-1.429
021069,Fleming County,Kentucky,-209.0,14578.0,-1.434
055073,Marathon County,Wisconsin,-1945.0,135314.0,-1.437
040057,Harmon County,Oklahoma,-40.0,2782.0,-1.438
038085,Sioux County,North Dakota,-63.0,4377.0,-1.439
048427,Starr County,Texas,-915.0,63484.0,-1.441
009001,Fairfield County,Connecticut,-13672.0,944943.0,-1.447
036101,Steuben County,New York,-1413.0,97551.0,-1.448
019135,Monroe County,Iowa,-115.0,7924.0,-1.451
036037,Genesee County,New York,-849.0,58462.0,-1.452
040005,Atoka County,Oklahoma,-202.0,13889.0,-1.454
029079,Grundy County,Missouri,-146.0,10031.0,-1.455
017117,Macoupin County,Illinois,-668.0,45876.0,-1.456
048479,Webb County,Texas,-3932.0,269865.0,-1.457
028053,Humphreys County,Mississippi,-127.0,8705.0,-1.459
005045,Faulkner County,Arkansas,-1771.0,121241.0,-1.461
022107,Tensas Parish,Louisiana,-70.0,4772.0,-1.467
015003,Honolulu County,Hawaii,-14611.0,991064.0,-1.474
018149,Starke County,Indiana,-337.0,22860.0,-1.474
019071,Fremont County,Iowa,-102.0,6912.0,-1.476
047045,Dyer County,Tennessee,-558.0,37753.0,-1.478
027121,Pope County,Minnesota,-162.0,10936.0,-1.481
012005,Bay County,Florida,-2697.0,181488.0,-1.486
055067,Langlade County,Wisconsin,-283.0,19048.0,-1.486
013005,Bacon County,Georgia,-167.0,11231.0,-1.487
039077,Huron County,Ohio,-867.0,58307.0,-1.487
037005,Alleghany County,North Carolina,-162.0,10856.0,-1.492
017063,Grundy County,Illinois,-752.0,50363.0,-1.493
036049,Lewis County,New York,-401.0,26827.0,-1.495
048061,Cameron County,Texas,-6271.0,419450.0,-1.495
042107,Schuylkill County,Pennsylvania,-2161.0,144117.0,-1.499
013305,Wayne County,Georgia,-445.0,29430.0,-1.512
036123,Yates County,New York,-380.0,25128.0,-1.512
024510,Baltimore City,Maryland,-9428.0,622522.0,-1.514
055047,Green Lake County,Wisconsin,-284.0,18698.0,-1.519
047151,Scott County,Tennessee,-333.0,21893.0,-1.521
005127,Scott County,Arkansas,-161.0,10561.0,-1.524
020021,Cherokee County,Kansas,-313.0,20535.0,-1.524
028099,Neshoba County,Mississippi,-450.0,29481.0,-1.526
002195,Petersburg Borough,Alaska,-50.0,3253.0,-1.537
028065,Jefferson Davis County,Mississippi,-179.0,11632.0,-1.539
048083,Coleman County,Texas,-128.0,8316.0,-1.539
054021,Gilmer County,West Virginia,-128.0,8306.0,-1.541
006025,Imperial County,California,-2763.0,178937.0,-1.544
054079,Putnam County,West Virginia,-876.0,56592.0,-1.548
026137,Otsego County,Michigan,-375.0,24203.0,-1.549
018039,Elkhart County,Indiana,-3159.0,202995.0,-1.556
045017,Calhoun County,South Carolina,-230.0,14759.0,-1.558
051740,Portsmouth City,Virginia,-1505.0,96336.0,-1.562
025007,Dukes County,Massachusetts,-270.0,17274.0,-1.563
038099,Walsh County,North Dakota,-170.0,10852.0,-1.567
019109,Kossuth County,Iowa,-238.0,15158.0,-1.57
036005,Bronx County,New York,-22601.0,1440005.0,-1.57
026155,Shiawassee County,Michigan,-1076.0,68505.0,-1.571
005015,Carroll County,Arkansas,-438.0,27755.0,-1.578
012077,Liberty County,Florida,-133.0,8409.0,-1.582
027171,Wright County,Minnesota,-2074.0,130973.0,-1.584
038079,Rolette County,North Dakota,-233.0,14698.0,-1.585
046073,Jerauld County,South Dakota,-32.0,2018.0,-1.586
026083,Keweenaw County,Michigan,-34.0,2123.0,-1.602
029207,Stoddard County,Missouri,-479.0,29736.0,-1.611
037105,Lee County,North Carolina,-958.0,59371.0,-1.614
050021,Rutland County,Vermont,-962.0,59544.0,-1.616
021171,Monroe County,Kentucky,-172.0,10618.0,-1.62
022067,Morehouse Parish,Louisiana,-426.0,26301.0,-1.62
037007,Anson County,North Carolina,-415.0,25602.0,-1.621
031149,Rock County,Nebraska,-23.0,1417.0,-1.623
019195,Worth County,Iowa,-122.0,7503.0,-1.626
040049,Garvin County,Oklahoma,-456.0,27920.0,-1.633
031003,Antelope County,Nebraska,-105.0,6415.0,-1.637
031107,Knox County,Nebraska,-139.0,8468.0,-1.641
048165,Gaines County,Texas,-332.0,20217.0,-1.642
017031,Cook County,Illinois,-86230.0,5244088.0,-1.644
046047,Fall River County,South Dakota,-112.0,6800.0,-1.647
019027,Carroll County,Iowa,-337.0,20423.0,-1.65
051043,Clarke County,Virginia,-235.0,14239.0,-1.65
013319,Wilkinson County,Georgia,-150.0,9080.0,-1.652
029119,McDonald County,Missouri,-375.0,22683.0,-1.653
051153,Prince William County,Virginia,-7478.0,450978.0,-1.658
051125,Nelson County,Virginia,-245.0,14760.0,-1.66
029069,Dunklin County,Missouri,-512.0,30844.0,-1.66
048017,Bailey County,Texas,-120.0,7223.0,-1.661
028129,Smith County,Mississippi,-267.0,16079.0,-1.661
055071,Manitowoc County,Wisconsin,-1321.0,79483.0,-1.662
022099,St. Martin Parish,Louisiana,-895.0,53831.0,-1.663
055005,Barron County,Wisconsin,-755.0,45367.0,-1.664
006085,Santa Clara County,California,-31941.0,1916285.0,-1.667
045025,Chesterfield County,South Carolina,-769.0,46135.0,-1.667
018099,Marshall County,Indiana,-780.0,46733.0,-1.669
019133,Monona County,Iowa,-148.0,8866.0,-1.669
020049,Elk County,Kansas,-43.0,2574.0,-1.671
037055,Dare County,North Carolina,-593.0,35468.0,-1.672
027061,Itasca County,Minnesota,-758.0,45267.0,-1.675
027127,Redwood County,Minnesota,-259.0,15425.0,-1.679
048015,Austin County,Texas,-495.0,29471.0,-1.68
039143,Sandusky County,Ohio,-1006.0,59475.0,-1.691
031137,Phelps County,Nebraska,-156.0,9217.0,-1.693
022017,Caddo Parish,Louisiana,-4258.0,251345.0,-1.694
040139,Texas County,Oklahoma,-364.0,21446.0,-1.697
055019,Clark County,Wisconsin,-583.0,34358.0,-1.697
048361,Orange County,Texas,-1430.0,83955.0,-1.703
030055,McCone County,Montana,-29.0,1700.0,-1.706
016009,Benewah County,Idaho,-154.0,8996.0,-1.712
030017,Custer County,Montana,-207.0,12083.0,-1.713
031027,Cedar County,Nebraska,-146.0,8518.0,-1.714
019069,Franklin County,Iowa,-177.0,10319.0,-1.715
017129,Menard County,Illinois,-212.0,12356.0,-1.716
049019,Grand County,Utah,-164.0,9551.0,-1.717
027019,Carver County,Minnesota,-1696.0,98630.0,-1.72
002090,Fairbanks North Star Borough,Alaska,-1716.0,99636.0,-1.722
048271,Kinney County,Texas,-62.0,3589.0,-1.728
001085,Lowndes County,Alabama,-179.0,10350.0,-1.729
026019,Benzie County,Michigan,-301.0,17390.0,-1.731
051089,Henry County,Virginia,-900.0,51940.0,-1.733
005085,Lonoke County,Arkansas,-1240.0,71359.0,-1.738
049031,Piute County,Utah,-26.0,1491.0,-1.744
013129,Gordon County,Georgia,-983.0,56324.0,-1.745
038039,Griggs County,North Dakota,-40.0,2288.0,-1.748
028023,Clarke County,Mississippi,-280.0,16022.0,-1.748
029141,Morgan County,Missouri,-351.0,20065.0,-1.749
042123,Warren County,Pennsylvania,-706.0,40334.0,-1.75
039155,Trumbull County,Ohio,-3565.0,203328.0,-1.753
046029,Codington County,South Dakota,-491.0,27899.0,-1.76
018071,Jackson County,Indiana,-772.0,43875.0,-1.76
012086,Miami-Dade County,Florida,-47071.0,2659839.0,-1.77
005041,Desha County,Arkansas,-213.0,12029.0,-1.771
001047,Dallas County,Alabama,-725.0,40936.0,-1.771
051077,Grayson County,Virginia,-283.0,15959.0,-1.773
017141,Ogle County,Illinois,-915.0,51559.0,-1.775
018043,Floyd County,Indiana,-1364.0,76505.0,-1.783
018129,Posey County,Indiana,-457.0,25613.0,-1.784
028145,Union County,Mississippi,-505.0,28311.0,-1.784
046023,Charles Mix County,South Dakota,-167.0,9360.0,-1.784
051005,Alleghany County,Virginia,-276.0,15425.0,-1.789
026063,Huron County,Michigan,-569.0,31763.0,-1.791
020047,Edwards County,Kansas,-53.0,2955.0,-1.794
048267,Kimble County,Texas,-79.0,4391.0,-1.799
023021,Piscataquis County,Maine,-305.0,16937.0,-1.801
028157,Wilkinson County,Mississippi,-164.0,9089.0,-1.804
045009,Bamberg County,South Carolina,-266.0,14682.0,-1.812
048351,Newton County,Texas,-257.0,14158.0,-1.815
048195,Hansford County,Texas,-103.0,5654.0,-1.822
048177,Gonzales County,Texas,-374.0,20510.0,-1.824
054033,Harrison County,West Virginia,-1250.0,68535.0,-1.824
020069,Gray County,Kansas,-111.0,6082.0,-1.825
021139,Livingston County,Kentucky,-170.0,9289.0,-1.83
051093,Isle of Wight County,Virginia,-662.0,36159.0,-1.831
021127,Lawrence County,Kentucky,-291.0,15861.0,-1.835
037083,Halifax County,North Carolina,-958.0,52182.0,-1.836
051185,Tazewell County,Virginia,-788.0,42905.0,-1.837
034035,Somerset County,New Jersey,-6066.0,329626.0,-1.84
048459,Upshur County,Texas,-742.0,40317.0,-1.84
054025,Greenbrier County,West Virginia,-658.0,35580.0,-1.849
048093,Comanche County,Texas,-248.0,13395.0,-1.851
008043,Fremont County,Colorado,-862.0,46282.0,-1.862
048501,Yoakum County,Texas,-161.0,8644.0,-1.863
001071,Jackson County,Alabama,-973.0,52195.0,-1.864
021141,Logan County,Kentucky,-499.0,26746.0,-1.866
026005,Allegan County,Michigan,-2135.0,114112.0,-1.871
027167,Wilkin County,Minnesota,-119.0,6357.0,-1.872
019123,Mahaska County,Iowa,-418.0,22312.0,-1.873
045075,Orangeburg County,South Carolina,-1671.0,89159.0,-1.874
029089,Howard County,Missouri,-190.0,10134.0,-1.875
031173,Thurston County,Nebraska,-133.0,7073.0,-1.88
022071,Orleans Parish,Louisiana,-7328.0,389742.0,-1.88
002150,Kodiak Island Borough,Alaska,-260.0,13767.0,-1.889
037009,Ashe County,North Carolina,-504.0,26628.0,-1.893
033001,Belknap County,New Hampshire,-1149.0,60370.0,-1.903
051540,Charlottesville City,Virginia,-883.0,46301.0,-1.907
031093,Howard County,Nebraska,-122.0,6382.0,-1.912
039073,Hocking County,Ohio,-549.0,28500.0,-1.926
047109,McNairy County,Tennessee,-499.0,25864.0,-1.929
005107,Phillips County,Arkansas,-378.0,19546.0,-1.934
051117,Mecklenburg County,Virginia,-599.0,30922.0,-1.937
047153,Sequatchie County,Tennessee,-284.0,14641.0,-1.94
039015,Brown County,Ohio,-848.0,43697.0,-1.941
013165,Jenkins County,Georgia,-173.0,8899.0,-1.944
008083,Montezuma County,Colorado,-500.0,25716.0,-1.944
021075,Fulton County,Kentucky,-122.0,6266.0,-1.947
019159,Ringgold County,Iowa,-97.0,4977.0,-1.949
048371,Pecos County,Texas,-313.0,16030.0,-1.953
017091,Kankakee County,Illinois,-2183.0,111750.0,-1.953
029039,Cedar County,Missouri,-270.0,13782.0,-1.959
021193,Perry County,Kentucky,-538.0,27373.0,-1.965
019031,Cedar County,Iowa,-361.0,18254.0,-1.978
040029,Coal County,Oklahoma,-111.0,5608.0,-1.979
056031,Platte County,Wyoming,-175.0,8798.0,-1.989
021007,Ballard County,Kentucky,-164.0,8216.0,-1.996
016043,Fremont County,Idaho,-256.0,12812.0,-1.998
019155,Pottawattamie County,Iowa,-1872.0,93563.0,-2.001
048413,Schleicher County,Texas,-64.0,3195.0,-2.003
056025,Natrona County,Wyoming,-1646.0,82137.0,-2.004
025011,Franklin County,Massachusetts,-1421.0,70866.0,-2.005
018051,Gibson County,Indiana,-675.0,33644.0,-2.006
019193,Woodbury County,Iowa,-2060.0,102492.0,-2.01
042005,Armstrong County,Pennsylvania,-1350.0,66860.0,-2.019
030083,Richland County,Montana,-241.0,11902.0,-2.025
028029,Copiah County,Mississippi,-585.0,28865.0,-2.027
006057,Nevada County,California,-2006.0,98676.0,-2.033
031047,Dawson County,Nebraska,-486.0,23892.0,-2.034
013007,Baker County,Georgia,-65.0,3194.0,-2.035
028141,Tishomingo County,Mississippi,-397.0,19481.0,-2.038
055087,Outagamie County,Wisconsin,-3738.0,183328.0,-2.039
021015,Boone County,Kentucky,-2619.0,128161.0,-2.044
029155,Pemiscot County,Missouri,-358.0,17410.0,-2.056
008119,Teller County,Colorado,-481.0,23388.0,-2.057
036081,Queens County,New York,-47565.0,2305838.0,-2.063
055085,Oneida County,Wisconsin,-729.0,35303.0,-2.065
021045,Casey County,Kentucky,-326.0,15749.0,-2.07
036061,New York County,New York,-33913.0,1636063.0,-2.073
020071,Greeley County,Kansas,-27.0,1302.0,-2.074
013043,Candler County,Georgia,-226.0,10873.0,-2.079
047087,Jackson County,Tennessee,-241.0,11534.0,-2.089
048399,Runnels County,Texas,-219.0,10387.0,-2.108
048275,Knox County,Texas,-80.0,3792.0,-2.11
006055,Napa County,California,-2978.0,140862.0,-2.114
017047,Edwards County,Illinois,-138.0,6511.0,-2.119
013155,Irwin County,Georgia,-194.0,9135.0,-2.124
054043,Lincoln County,West Virginia,-452.0,21279.0,-2.124
046063,Harding County,South Dakota,-27.0,1270.0,-2.126
017149,Pike County,Illinois,-336.0,15795.0,-2.127
019051,Davis County,Iowa,-187.0,8777.0,-2.131
045061,Lee County,South Carolina,-380.0,17809.0,-2.134
017085,Jo Daviess County,Illinois,-471.0,22066.0,-2.135
040035,Craig County,Oklahoma,-314.0,14709.0,-2.135
026111,Midland County,Michigan,-1790.0,83662.0,-2.14
042093,Montour County,Pennsylvania,-392.0,18299.0,-2.142
030109,Wibaux County,Montana,-23.0,1072.0,-2.146
031023,Butler County,Nebraska,-173.0,8058.0,-2.147
038029,Emmons County,North Dakota,-73.0,3397.0,-2.149
048363,Palo Pinto County,Texas,-601.0,27966.0,-2.149
048251,Johnson County,Texas,-3437.0,159345.0,-2.157
046007,Bennett County,South Dakota,-74.0,3402.0,-2.175
017039,De Witt County,Illinois,-352.0,16184.0,-2.175
046057,Hamlin County,South Dakota,-130.0,5976.0,-2.175
031077,Greeley County,Nebraska,-53.0,2435.0,-2.177
026153,Schoolcraft County,Michigan,-177.0,8121.0,-2.18
048037,Bowie County,Texas,-2031.0,93050.0,-2.183
020201,Washington County,Kansas,-122.0,5568.0,-2.191
018021,Clay County,Indiana,-579.0,26395.0,-2.194
019029,Cass County,Iowa,-293.0,13351.0,-2.195
031139,Pierce County,Nebraska,-158.0,7190.0,-2.197
019091,Humboldt County,Iowa,-210.0,9556.0,-2.198
013017,Ben Hill County,Georgia,-382.0,17357.0,-2.201
037049,Craven County,North Carolina,-2283.0,102853.0,-2.22
019121,Madison County,Iowa,-350.0,15720.0,-2.226
048463,Uvalde County,Texas,-600.0,26949.0,-2.226
048405,San Augustine County,Texas,-186.0,8349.0,-2.228
048065,Carson County,Texas,-134.0,6013.0,-2.229
017021,Christian County,Illinois,-746.0,33463.0,-2.229
016069,Nez Perce County,Idaho,-895.0,39995.0,-2.238
017001,Adams County,Illinois,-1499.0,66835.0,-2.243
051097,King and Queen County,Virginia,-159.0,7085.0,-2.244
026037,Clinton County,Michigan,-1728.0,77009.0,-2.244
001053,Escambia County,Alabama,-845.0,37661.0,-2.244
005065,Izard County,Arkansas,-303.0,13487.0,-2.247
017005,Bond County,Illinois,-376.0,16686.0,-2.253
029115,Linn County,Missouri,-278.0,12293.0,-2.261
028015,Carroll County,Mississippi,-231.0,10203.0,-2.264
015005,Kalawao County,Hawaii,-2.0,88.0,-2.273
056009,Converse County,Wyoming,-325.0,14297.0,-2.273
031113,Logan County,Nebraska,-18.0,791.0,-2.276
021017,Bourbon County,Kentucky,-459.0,20166.0,-2.276
018147,Spencer County,Indiana,-471.0,20640.0,-2.282
027085,McLeod County,Minnesota,-826.0,35814.0,-2.306
017147,Piatt County,Illinois,-377.0,16350.0,-2.306
027005,Becker County,Minnesota,-773.0,33445.0,-2.311
051195,Wise County,Virginia,-917.0,39572.0,-2.317
028011,Bolivar County,Mississippi,-774.0,33230.0,-2.329
018025,Crawford County,Indiana,-246.0,10555.0,-2.331
020141,Osborne County,Kansas,-85.0,3641.0,-2.335
018093,Lawrence County,Indiana,-1066.0,45568.0,-2.339
040037,Creek County,Oklahoma,-1656.0,70801.0,-2.339
054019,Fayette County,West Virginia,-1051.0,44707.0,-2.351
016015,Boise County,Idaho,-164.0,6963.0,-2.355
013213,Murray County,Georgia,-930.0,39430.0,-2.359
001069,Houston County,Alabama,-2464.0,104260.0,-2.363
029025,Caldwell County,Missouri,-213.0,9002.0,-2.366
030087,Rosebud County,Montana,-222.0,9347.0,-2.375
048481,Wharton County,Texas,-985.0,41383.0,-2.38
037185,Warren County,North Carolina,-483.0,20207.0,-2.39
008073,Lincoln County,Colorado,-133.0,5543.0,-2.399
036097,Schuyler County,New York,-434.0,18027.0,-2.407
050019,Orleans County,Vermont,-653.0,27034.0,-2.415
051049,Cumberland County,Virginia,-236.0,9756.0,-2.419
018015,Carroll County,Indiana,-484.0,19887.0,-2.434
019095,Iowa County,Iowa,-398.0,16282.0,-2.444
028031,Covington County,Mississippi,-471.0,19243.0,-2.448
046059,Hand County,South Dakota,-81.0,3306.0,-2.45
027151,Swift County,Minnesota,-231.0,9376.0,-2.464
019005,Allamakee County,Iowa,-342.0,13874.0,-2.465
034017,Hudson County,New Jersey,-16387.0,664492.0,-2.466
028149,Warren County,Mississippi,-1174.0,47481.0,-2.473
006075,San Francisco County,California,-21393.0,863010.0,-2.479
031079,Hall County,Nebraska,-1516.0,61132.0,-2.48
036121,Wyoming County,New York,-1017.0,40930.0,-2.485
028087,Lowndes County,Mississippi,-1485.0,59697.0,-2.488
017191,Wayne County,Illinois,-411.0,16517.0,-2.488
056011,Crook County,Wyoming,-185.0,7435.0,-2.488
036039,Greene County,New York,-1185.0,47616.0,-2.489
039091,Logan County,Ohio,-1127.0,45250.0,-2.491
031015,Boyd County,Nebraska,-50.0,2002.0,-2.498
048223,Hopkins County,Texas,-905.0,35973.0,-2.516
008125,Yuma County,Colorado,-253.0,10037.0,-2.521
046033,Custer County,South Dakota,-213.0,8444.0,-2.523
028061,Jasper County,Mississippi,-419.0,16554.0,-2.531
046125,Turner County,South Dakota,-206.0,8131.0,-2.534
037121,Mitchell County,North Carolina,-383.0,15071.0,-2.541
048175,Goliad County,Texas,-191.0,7513.0,-2.542
008097,Pitkin County,Colorado,-456.0,17940.0,-2.542
008023,Costilla County,Colorado,-91.0,3576.0,-2.545
017065,Hamilton County,Illinois,-210.0,8248.0,-2.546
031037,Colfax County,Nebraska,-273.0,10717.0,-2.547
017183,Vermilion County,Illinois,-2017.0,79170.0,-2.548
027135,Roseau County,Minnesota,-399.0,15621.0,-2.554
054087,Roane County,West Virginia,-369.0,14375.0,-2.567
048507,Zavala County,Texas,-317.0,12310.0,-2.575
031051,Dixon County,Nebraska,-149.0,5769.0,-2.583
029075,Gentry County,Missouri,-172.0,6654.0,-2.585
031041,Custer County,Nebraska,-280.0,10828.0,-2.586
021133,Letcher County,Kentucky,-596.0,23049.0,-2.586
017185,Wabash County,Illinois,-301.0,11624.0,-2.589
042047,Elk County,Pennsylvania,-800.0,30897.0,-2.589
021011,Bath County,Kentucky,-317.0,12203.0,-2.598
039067,Harrison County,Ohio,-400.0,15395.0,-2.598
035051,Sierra County,New Mexico,-293.0,11236.0,-2.608
053069,Wahkiakum County,Washington,-105.0,4023.0,-2.61
031097,Johnson County,Nebraska,-137.0,5239.0,-2.615
037137,Pamlico County,North Carolina,-334.0,12741.0,-2.621
017041,Douglas County,Illinois,-520.0,19835.0,-2.622
042059,Greene County,Pennsylvania,-981.0,37402.0,-2.623
001033,Colbert County,Alabama,-1433.0,54417.0,-2.633
042117,Tioga County,Pennsylvania,-1094.0,41519.0,-2.635
036047,Kings County,New York,-68842.0,2608794.0,-2.639
021229,Washington County,Kentucky,-318.0,12007.0,-2.648
022123,West Carroll Parish,Louisiana,-299.0,11287.0,-2.649
040007,Beaver County,Oklahoma,-145.0,5455.0,-2.658
039161,Van Wert County,Ohio,-756.0,28319.0,-2.67
036015,Chemung County,New York,-2315.0,86705.0,-2.67
001035,Conecuh County,Alabama,-339.0,12678.0,-2.674
048461,Upton County,Texas,-98.0,3652.0,-2.683
018155,Switzerland County,Indiana,-285.0,10614.0,-2.685
019115,Louisa County,Iowa,-303.0,11285.0,-2.685
002158,Kusilvak Census Area,Alaska,-220.0,8194.0,-2.685
040091,McIntosh County,Oklahoma,-533.0,19817.0,-2.69
038003,Barnes County,North Dakota,-299.0,11008.0,-2.716
017125,Mason County,Illinois,-377.0,13863.0,-2.719
013023,Bleckley County,Georgia,-346.0,12714.0,-2.721
027125,Red Lake County,Minnesota,-110.0,4031.0,-2.729
029510,St. Louis City,Missouri,-8636.0,316010.0,-2.733
039087,Lawrence County,Ohio,-1670.0,60923.0,-2.741
040099,Murray County,Oklahoma,-380.0,13860.0,-2.742
013229,Pierce County,Georgia,-524.0,19094.0,-2.744
022127,Winn Parish,Louisiana,-403.0,14642.0,-2.752
013315,Wilcox County,Georgia,-249.0,9024.0,-2.759
021077,Gallatin County,Kentucky,-238.0,8613.0,-2.763
048067,Cass County,Texas,-834.0,30140.0,-2.767
013197,Marion County,Georgia,-237.0,8558.0,-2.769
031099,Kearney County,Nebraska,-182.0,6558.0,-2.775
048495,Winkler County,Texas,-223.0,8027.0,-2.778
001011,Bullock County,Alabama,-289.0,10400.0,-2.779
018139,Rush County,Indiana,-466.0,16708.0,-2.789
019059,Dickinson County,Iowa,-475.0,17004.0,-2.793
040045,Ellis County,Oklahoma,-118.0,4223.0,-2.794
048249,Jim Wells County,Texas,-1162.0,41523.0,-2.798
045029,Colleton County,South Carolina,-1048.0,37439.0,-2.799
028101,Newton County,Mississippi,-605.0,21569.0,-2.805
050013,Grand Isle County,Vermont,-193.0,6871.0,-2.809
005121,Randolph County,Arkansas,-491.0,17437.0,-2.816
019037,Chickasaw County,Iowa,-343.0,12151.0,-2.823
037065,Edgecombe County,North Carolina,-1524.0,53743.0,-2.836
037143,Perquimans County,North Carolina,-383.0,13463.0,-2.845
027155,Traverse County,Minnesota,-96.0,3373.0,-2.846
019055,Delaware County,Iowa,-496.0,17393.0,-2.852
030065,Musselshell County,Montana,-132.0,4628.0,-2.852
031125,Nance County,Nebraska,-102.0,3573.0,-2.855
013065,Clinch County,Georgia,-195.0,6826.0,-2.857
031167,Stanton County,Nebraska,-170.0,5944.0,-2.86
017165,Saline County,Illinois,-701.0,24495.0,-2.862
027073,Lac Qui Parle County,Minnesota,-197.0,6877.0,-2.865
017143,Peoria County,Illinois,-5373.0,186481.0,-2.881
019139,Muscatine County,Iowa,-1248.0,43068.0,-2.898
029003,Andrew County,Missouri,-502.0,17314.0,-2.899
005035,Crittenden County,Arkansas,-1424.0,49019.0,-2.905
002020,Anchorage Municipality,Alaska,-8658.0,297547.0,-2.91
028133,Sunflower County,Mississippi,-784.0,26877.0,-2.917
028147,Walthall County,Mississippi,-426.0,14601.0,-2.918
013033,Burke County,Georgia,-661.0,22632.0,-2.921
054059,Mingo County,West Virginia,-741.0,25317.0,-2.927
051580,Covington City,Virginia,-166.0,5663.0,-2.931
020197,Wabaunsee County,Kansas,-202.0,6887.0,-2.933
027029,Clearwater County,Minnesota,-258.0,8797.0,-2.933
048449,Titus County,Texas,-960.0,32626.0,-2.942
048043,Brewster County,Texas,-269.0,9143.0,-2.942
047063,Hamblen County,Tennessee,-1864.0,63353.0,-2.942
046031,Corson County,South Dakota,-123.0,4175.0,-2.946
028151,Washington County,Mississippi,-1414.0,47959.0,-2.948
002130,Ketchikan Gateway Borough,Alaska,-404.0,13702.0,-2.948
038063,Nelson County,North Dakota,-86.0,2914.0,-2.951
048281,Lampasas County,Texas,-602.0,20362.0,-2.956
016063,Lincoln County,Idaho,-157.0,5307.0,-2.958
021027,Breckinridge County,Kentucky,-591.0,19979.0,-2.958
021041,Carroll County,Kentucky,-316.0,10682.0,-2.958
030041,Hill County,Montana,-487.0,16438.0,-2.963
051111,Lunenburg County,Virginia,-367.0,12348.0,-2.972
